"﻿Some details are not available for inactive listings and campaigns."
""
"Start date","End date","Campaign name","Campaign ID","Campaign start date","Campaign end date","Item ID","Title","Price (Current or Last Price)","Quantity available","Listing start date","Listing end date","Promoted Listings Impressions (via eBay Placements)","Total Promoted Listings Clicks","Total Promoted Listings Sold quantity","Organic Sold Quantity","Total Quantity Sold","Promoted Listings Conversion rate (Promoted Listings Sold quantity/Promoted Listings Clicks)","Promoted Listings Contribution (Promoted Listings Sold quantity/Total Quantity Sold)","Total Promoted Listings Sales","Ad fees","Return on Ad spend (Sales/Ad fees)","Average cost per sale","Promoted Listings Clicks (via eBay placements)","Promoted Listings Clicks (via external placements)","Promoted Listings Sold Quantity (via eBay placements)","Promoted Listings Sold Quantity (via external placements)","Promoted Listings Sales (via eBay placements)","Promoted Listings Sales (via external placements)","Ad fees (via eBay placements)","Ad fees (via external placements)","Promoted Listings Conversion Rate (via eBay placements)","Promoted Listings Conversion Rate (via external placements)","Organic Clicks","Organic Impressions"
"Jun 05, 2023","Jun 06, 2023","US Campaign Nov 04 2022, 10:08:39","13302420015","Nov 04, 2022","","404008226957","380ml Mini Blender Portable Juicer Cup USB Rechargeable Fruit Smoothies Mixer US","$ 20.98","40","Jan 23, 2023","Jun 20, 2023","581","0","0","0","0","0.00%","0.00%","$ 0.00","$ 0.00","0.00","$ 0.00","0","0","0","","$ 0.00","","$ 0.00","","0.00%","0.00%","2","153"
"Jun 05, 2023","Jun 06, 2023","US Campaign Jun 15, 2022 18:15:08","12986415015","Jun 15, 2022","","403848501342","30L Outdoor Military Molle Tactical Backpack Rucksack Camping Hiking Travel Bag","$ 29.53","50","Sep 29, 2022","Jun 23, 2023","48","0","0","0","0","0.00%","0.00%","$ 0.00","$ 0.00","0.00","$ 0.00","0","0","0","","$ 0.00","","$ 0.00","","0.00%","0.00%","0","18"
"Jun 05, 2023","Jun 06, 2023","US Campaign Sep 29 2022, 09:19:39","13220607015","Sep 29, 2022","","403976630412","3'' Inch 40W LED Cube Pods Ditch Lights Spot Work Light Bar Square Fog Light","$ 32.98","20","Nov 04, 2022","Jul 04, 2023","6","0","0","0","0","0.00%","0.00%","$ 0.00","$ 0.00","0.00","$ 0.00","0","0","0","","$ 0.00","","$ 0.00","","0.00%","0.00%","0","8"
"Jun 05, 2023","Jun 06, 2023","Campaign Mar 01 2023, 22:31:49","13580451015","Mar 01, 2023","","404172599291","3"/5"/6" Buffing Polishing T-Shape Sponge Pads For DA/RO/GA Car Buffer Polishers","$ 12.98","180","Apr 02, 2023","Jun 20, 2023","18","0","0","0","0","0.00%","0.00%","$ 0.00","$ 0.00","0.00","$ 0.00","0","0","0","","$ 0.00","","$ 0.00","","0.00%","0.00%","0","41"
"Jun 05, 2023","Jun 06, 2023","Campaign Mar 02 2023, 14:28:22","13582066015","Mar 02, 2023","","404185868421","2PCS Rotatable PU Leather Stroller Hooks For Baby Stroller Bags and Accessories","$ 12.98","150","May 01, 2023","Jul 02, 2023","0","0","0","0","0","0.00%","0.00%","$ 0.00","$ 0.00","0.00","$ 0.00","0","0","0","","$ 0.00","","$ 0.00","","0.00%","0.00%","0","2"
"Jun 05, 2023","Jun 06, 2023","Campaign Feb 07 2023, 09:50:34","13524293015","Feb 07, 2023","","404120076573","2pcs H8 H11 LED Bulbs - Super Bright 1200LM 6000K White for Car Fog Lights","$ 22.98","80","Jan 21, 2023","Jun 21, 2023","0","0","0","","0","0.00%","0.00%","$ 0.00","$ 0.00","0.00","$ 0.00","0","0","0","","","","$ 0.00","","0.00%","0.00%","0",""
"Jun 05, 2023","Jun 06, 2023","Campaign Feb 07 2023, 09:50:34","13524293015","Feb 07, 2023","","404120074287","2pcs H8 H11 H16 9005 HB3 LED Bulbs - Super Bright Car Fog Lights 12V 6000K White","$ 13.98","50","Feb 20, 2023","Jun 21, 2023","1","0","0","0","0","0.00%","0.00%","$ 0.00","$ 0.00","0.00","$ 0.00","0","0","0","","$ 0.00","","$ 0.00","","0.00%","0.00%","0","1"
"Jun 05, 2023","Jun 06, 2023","US Campaign Sep 29 2022, 09:19:39","13220607015","Sep 29, 2022","","403936320722","2PCS H4 H7 H1 H8 H9 H11 4300K 5000K 6500K 8000K 25000K 12V LED Car Headlight","$ 14.98","600","Oct 12, 2022","Jun 12, 2023","29","0","0","0","0","0.00%","0.00%","$ 0.00","$ 0.00","0.00","$ 0.00","0","0","0","","$ 0.00","","$ 0.00","","0.00%","0.00%","0","168"
"Jun 05, 2023","Jun 06, 2023","US Campaign Sep 29 2022, 09:19:39","13220607015","Sep 29, 2022","","403941935205","2Pcs Fashion Toddler Baby Boys Girl Fall Clothes Sets Baby Girl Clothing Set","$ 18.99","240","Oct 15, 2022","Jun 15, 2023","18","0","0","0","0","0.00%","0.00%","$ 0.00","$ 0.00","0.00","$ 0.00","0","0","0","","$ 0.00","","$ 0.00","","0.00%","0.00%","0","0"
"Jun 05, 2023","Jun 06, 2023","US Campaign Sep 29 2022, 09:19:39","13220607015","Sep 29, 2022","","403936301312","2PCS 6000K H8 H11 H16(JP) 9005/HB3 9006/HB4 LED Fog Light Day Time Running Light","$ 14.34","50","Oct 12, 2022","Jun 12, 2023","3","0","0","0","0","0.00%","0.00%","$ 0.00","$ 0.00","0.00","$ 0.00","0","0","0","","$ 0.00","","$ 0.00","","0.00%","0.00%","0","3"
"Jun 05, 2023","Jun 06, 2023","Campaign Feb 07 2023, 09:50:34","13524293015","Feb 07, 2023","","404123289710","20FT High Bright Solar LED String Lights 20 Waterproof S14 Bulbs Outdoor Garden","$ 25.98","40","Feb 28, 2023","Jun 23, 2023","12","0","0","0","0","0.00%","0.00%","$ 0.00","$ 0.00","0.00","$ 0.00","0","0","0","","$ 0.00","","$ 0.00","","0.00%","0.00%","0","8"
"Jun 05, 2023","Jun 06, 2023","US Campaign Jun 15, 2022 18:15:08","12986415015","Jun 15, 2022","","403849675407","150PSI 12V Electric Portable Air Compressor Air Pump Auto Tire Inflator For Cars","$ 46.48","10","Sep 29, 2022","Jun 24, 2023","2","0","0","0","0","0.00%","0.00%","$ 0.00","$ 0.00","0.00","$ 0.00","0","0","0","","$ 0.00","","$ 0.00","","0.00%","0.00%","0","2"
"Jun 05, 2023","Jun 06, 2023","Campaign Jan 03 2023, 12:13:44","13448384015","Jan 03, 2023","","404089028543","12Pcs 3D Butterfly Wall Stickers Home Decor For Wedding Decoration Magnet Fridge","$ 12.98","110","Jan 30, 2023","Jul 03, 2023","9","0","0","0","0","0.00%","0.00%","$ 0.00","$ 0.00","0.00","$ 0.00","0","0","0","","$ 0.00","","$ 0.00","","0.00%","0.00%","0","2"
"Jun 05, 2023","Jun 06, 2023","Campaign Jun 05 2023, 22:59:59","13848993015","Jun 05, 2023","","404321435352","12-in-1 Compact Vegetable Slicer & Cutter – Ideal for Fruits and Veggies","$ 19.98","10","Jun 05, 2023","Jul 05, 2023","0","0","0","0","0","0.00%","0.00%","$ 0.00","$ 0.00","0.00","$ 0.00","0","0","0","","$ 0.00","","$ 0.00","","0.00%","0.00%","1","2"
"Jun 05, 2023","Jun 06, 2023","US Campaign Sep 29 2022, 09:19:39","13220607015","Sep 29, 2022","","403960513769","110V 60W Electric Soldering Iron Gun Tool Kit Welding Desoldering Pump Tools Set","$ 31.98","20","Oct 25, 2022","Jun 25, 2023","47","0","0","0","0","0.00%","0.00%","$ 0.00","$ 0.00","0.00","$ 0.00","0","0","0","","$ 0.00","","$ 0.00","","0.00%","0.00%","0","2"
"Jun 05, 2023","Jun 06, 2023","Campaign Feb 07 2023, 09:50:34","13524293015","Feb 07, 2023","","404120077681","10pcs T5 LED Bulbs W3W W1.2W for Car Interior Dashboard, Indicator, Wedge Lights","$ 8.98","70","Jan 31, 2023","Jun 21, 2023","15","0","0","0","0","0.00%","0.00%","$ 0.00","$ 0.00","0.00","$ 0.00","0","0","0","","$ 0.00","","$ 0.00","","0.00%","0.00%","0","1"
"Jun 05, 2023","Jun 06, 2023","Campaign Jan 03 2023, 12:13:44","13448384015","Jan 03, 2023","","404089024783","100pcs Luminous Wall Stickers Glow In The Dark Stars Stickers For Kids Baby Room","$ 11.98","40","Jan 29, 2023","Jul 03, 2023","9","0","0","0","0","0.00%","0.00%","$ 0.00","$ 0.00","0.00","$ 0.00","0","0","0","","$ 0.00","","$ 0.00","","0.00%","0.00%","0","2"
"Jun 05, 2023","Jun 06, 2023","US Campaign Jun 15, 2022 18:15:08","12986415015","Jun 15, 2022","","403881076711","1000ml Portable Travel Collapsible Foldable Pet Dog Bowl for Food & Water Bowls","$ 9.99","60","Sep 29, 2022","Jun 11, 2023","2","0","0","0","0","0.00%","0.00%","$ 0.00","$ 0.00","0.00","$ 0.00","0","0","0","","$ 0.00","","$ 0.00","","0.00%","0.00%","0","4"
"Jun 05, 2023","Jun 06, 2023","Campaign Mar 17 2023, 09:58:47","13617795015","Mar 17, 2023","","404207123508","100 Grid Coin Storage Coin Collection Box with 18/21/25/27/30mm Compartments","$ 30.98","0","Mar 17, 2023","Jun 17, 2023","0","0","0","","0","0.00%","0.00%","$ 0.00","$ 0.00","0.00","$ 0.00","0","0","0","","","","$ 0.00","","0.00%","0.00%","0",""
"Jun 05, 2023","Jun 06, 2023","Campaign Mar 17 2023, 09:58:47","13617795015","Mar 17, 2023","","404207123474","100 Grid Coin Protection Boxes Coin Collection Box Coin Storage Box 18/21/25/27/","$ 27.98","0","Mar 17, 2023","Jun 17, 2023","0","0","0","","0","0.00%","0.00%","$ 0.00","$ 0.00","0.00","$ 0.00","0","0","0","","","","$ 0.00","","0.00%","0.00%","0",""
"Jun 05, 2023","Jun 06, 2023","Campaign May 30 2023, 21:14:47","13832782015","May 30, 2023","","404312825274","1.3L 2.3L Kettle Camping Cookware Outdoor Cooking Set Pots Kettle","$ 36.98","30","May 30, 2023","Jun 30, 2023","10","0","0","0","0","0.00%","0.00%","$ 0.00","$ 0.00","0.00","$ 0.00","0","0","0","","$ 0.00","","$ 0.00","","0.00%","0.00%","0","8"
"Jun 05, 2023","Jun 06, 2023","US Campaign Jun 15, 2022 18:15:08","12986415015","Jun 15, 2022","","403853521750"," H11 LED Headlight 20000LM CSP Chip 12v LED 4300K 6500K 8000K Low Beam","$ 18.35","28","Sep 29, 2022","Jun 26, 2023","0","0","0","0","0","0.00%","0.00%","$ 0.00","$ 0.00","0.00","$ 0.00","0","0","0","","$ 0.00","","$ 0.00","","0.00%","0.00%","0","4"
"Jun 05, 2023","Jun 06, 2023","Campaign May 30 2023, 20:43:16","13832752015","May 30, 2023","","404312772273"," Collapsible Carbon Fiber Trekking Poles Sticks Lightweight Hiking Climbing","$ 66.98","10","May 30, 2023","Jun 30, 2023","16","0","0","0","0","0.00%","0.00%","$ 0.00","$ 0.00","0.00","$ 0.00","0","0","0","","$ 0.00","","$ 0.00","","0.00%","0.00%","0","20"
"Jun 05, 2023","Jun 06, 2023","US Campaign Jun 15, 2022 18:15:08","12986415015","Jun 15, 2022","","403853491149"," Car Trash Can Bin Waterproof Foldable Garbage Bags Hanging Trash Can Car Truck","$ 22.10","10","Sep 29, 2022","Jun 26, 2023","2","0","0","0","0","0.00%","0.00%","$ 0.00","$ 0.00","0.00","$ 0.00","0","0","0","","$ 0.00","","$ 0.00","","0.00%","0.00%","0","7"
"Jun 05, 2023","Jun 06, 2023","US Campaign Sep 29 2022, 09:19:39","13220607015","Sep 29, 2022","","403945957849","","","","","","0","0","0","","0","0.00%","0.00%","$ 0.00","$ 0.00","0.00","$ 0.00","0","0","0","","","","$ 0.00","","0.00%","0.00%","0",""
"Jun 05, 2023","Jun 06, 2023","US Campaign Jun 15, 2022 18:15:08","12986415015","Jun 15, 2022","","403720344540","","","","","","0","0","0","","0","0.00%","0.00%","$ 0.00","$ 0.00","0.00","$ 0.00","0","0","0","","","","$ 0.00","","0.00%","0.00%","0",""
"Jun 05, 2023","Jun 06, 2023","US Campaign Jun 15, 2022 18:15:08","12986415015","Jun 15, 2022","","403864121427","","","","","","0","0","0","","0","0.00%","0.00%","$ 0.00","$ 0.00","0.00","$ 0.00","0","0","0","","","","$ 0.00","","0.00%","0.00%","0",""
"Jun 05, 2023","Jun 06, 2023","US Campaign Jun 15, 2022 18:15:08","12986415015","Jun 15, 2022","","403720344382","","","","","","0","0","0","","0","0.00%","0.00%","$ 0.00","$ 0.00","0.00","$ 0.00","0","0","0","","","","$ 0.00","","0.00%","0.00%","0",""
"Jun 05, 2023","Jun 06, 2023","US Campaign Jun 15, 2022 18:15:08","12986415015","Jun 15, 2022","","403866560367","","","","","","0","0","0","","0","0.00%","0.00%","$ 0.00","$ 0.00","0.00","$ 0.00","0","0","0","","","","$ 0.00","","0.00%","0.00%","0",""
"Jun 05, 2023","Jun 06, 2023","US Campaign Nov 04 2022, 10:08:39","13302420015","Nov 04, 2022","","404082920627","","","","","","0","0","0","","0","0.00%","0.00%","$ 0.00","$ 0.00","0.00","$ 0.00","0","0","0","","","","$ 0.00","","0.00%","0.00%","0",""
"Jun 05, 2023","Jun 06, 2023","US Campaign Jun 15, 2022 18:15:08","12986415015","Jun 15, 2022","","403868475345","","","","","","0","0","0","","0","0.00%","0.00%","$ 0.00","$ 0.00","0.00","$ 0.00","0","0","0","","","","$ 0.00","","0.00%","0.00%","0",""
"Jun 05, 2023","Jun 06, 2023","US Campaign Sep 29 2022, 09:19:39","13220607015","Sep 29, 2022","","403945944277","","","","","","0","0","0","","0","0.00%","0.00%","$ 0.00","$ 0.00","0.00","$ 0.00","0","0","0","","","","$ 0.00","","0.00%","0.00%","0",""
"Jun 05, 2023","Jun 06, 2023","US Campaign Sep 29 2022, 09:19:39","13220607015","Sep 29, 2022","","403945998776","","","","","","0","0","0","","0","0.00%","0.00%","$ 0.00","$ 0.00","0.00","$ 0.00","0","0","0","","","","$ 0.00","","0.00%","0.00%","0",""
"Jun 05, 2023","Jun 06, 2023","Campaign Dec 30 2022, 21:11:15","13442550015","Dec 30, 2022","","404087929974","","","","","","0","0","0","","0","0.00%","0.00%","$ 0.00","$ 0.00","0.00","$ 0.00","0","0","0","","","","$ 0.00","","0.00%","0.00%","0",""
"Jun 05, 2023","Jun 06, 2023","US Campaign Jun 15, 2022 18:15:08","12986415015","Jun 15, 2022","","403868475344","","","","","","0","0","0","","0","0.00%","0.00%","$ 0.00","$ 0.00","0.00","$ 0.00","0","0","0","","","","$ 0.00","","0.00%","0.00%","0",""
"Jun 05, 2023","Jun 06, 2023","US Campaign Jun 15, 2022 18:15:08","12986415015","Jun 15, 2022","","403890802187","","","","","","0","0","0","","0","0.00%","0.00%","$ 0.00","$ 0.00","0.00","$ 0.00","0","0","0","","","","$ 0.00","","0.00%","0.00%","0",""
"Jun 05, 2023","Jun 06, 2023","US Campaign Jun 15, 2022 18:15:08","12986415015","Jun 15, 2022","","403847663188","","","","","","0","0","0","","0","0.00%","0.00%","$ 0.00","$ 0.00","0.00","$ 0.00","0","0","0","","","","$ 0.00","","0.00%","0.00%","0",""
"Jun 05, 2023","Jun 06, 2023","US Campaign Jun 15, 2022 18:15:08","12986415015","Jun 15, 2022","","403848501344","","","","","","0","0","0","","0","0.00%","0.00%","$ 0.00","$ 0.00","0.00","$ 0.00","0","0","0","","","","$ 0.00","","0.00%","0.00%","0",""
"Jun 05, 2023","Jun 06, 2023","Campaign Jan 03 2023, 11:40:51","13448336015","Jan 03, 2023","","404088958864","","","","","","0","0","0","","0","0.00%","0.00%","$ 0.00","$ 0.00","0.00","$ 0.00","0","0","0","","","","$ 0.00","","0.00%","0.00%","0",""
"Jun 05, 2023","Jun 06, 2023","US Campaign Jun 15, 2022 18:15:08","12986415015","Jun 15, 2022","","403868090342","","","","","","0","0","0","","0","0.00%","0.00%","$ 0.00","$ 0.00","0.00","$ 0.00","0","0","0","","","","$ 0.00","","0.00%","0.00%","0",""
"Jun 05, 2023","Jun 06, 2023","US Campaign Sep 29 2022, 09:19:39","13220607015","Sep 29, 2022","","403938207585","","","","","","0","0","0","","0","0.00%","0.00%","$ 0.00","$ 0.00","0.00","$ 0.00","0","0","0","","","","$ 0.00","","0.00%","0.00%","0",""
"Jun 05, 2023","Jun 06, 2023","US Campaign Sep 29 2022, 09:19:39","13220607015","Sep 29, 2022","","403945990392","","","","","","0","0","0","","0","0.00%","0.00%","$ 0.00","$ 0.00","0.00","$ 0.00","0","0","0","","","","$ 0.00","","0.00%","0.00%","0",""
"Jun 05, 2023","Jun 06, 2023","US Campaign Sep 29 2022, 09:19:39","13220607015","Sep 29, 2022","","403945925399","","","","","","0","0","0","","0","0.00%","0.00%","$ 0.00","$ 0.00","0.00","$ 0.00","0","0","0","","","","$ 0.00","","0.00%","0.00%","0",""
"Jun 05, 2023","Jun 06, 2023","US Campaign Jun 15, 2022 18:15:08","12986415015","Jun 15, 2022","","403844898305","","","","","","0","0","0","","0","0.00%","0.00%","$ 0.00","$ 0.00","0.00","$ 0.00","0","0","0","","","","$ 0.00","","0.00%","0.00%","0",""
"Jun 05, 2023","Jun 06, 2023","US Campaign Jun 15, 2022 18:15:08","12986415015","Jun 15, 2022","","403868090345","","","","","","0","0","0","","0","0.00%","0.00%","$ 0.00","$ 0.00","0.00","$ 0.00","0","0","0","","","","$ 0.00","","0.00%","0.00%","0",""
"Jun 05, 2023","Jun 06, 2023","US Campaign Jun 15, 2022 18:15:08","12986415015","Jun 15, 2022","","403720344151","","","","","","0","0","0","","0","0.00%","0.00%","$ 0.00","$ 0.00","0.00","$ 0.00","0","0","0","","","","$ 0.00","","0.00%","0.00%","0",""
"Jun 05, 2023","Jun 06, 2023","US Campaign Sep 29 2022, 09:19:39","13220607015","Sep 29, 2022","","403938230841","","","","","","0","0","0","","0","0.00%","0.00%","$ 0.00","$ 0.00","0.00","$ 0.00","0","0","0","","","","$ 0.00","","0.00%","0.00%","0",""
"Jun 05, 2023","Jun 06, 2023","Campaign Jan 03 2023, 11:40:51","13448336015","Jan 03, 2023","","404088974349","","","","","","0","0","0","","0","0.00%","0.00%","$ 0.00","$ 0.00","0.00","$ 0.00","0","0","0","","","","$ 0.00","","0.00%","0.00%","0",""
"Jun 05, 2023","Jun 06, 2023","Campaign Jan 03 2023, 11:40:51","13448336015","Jan 03, 2023","","404088966829","","","","","","0","0","0","","0","0.00%","0.00%","$ 0.00","$ 0.00","0.00","$ 0.00","0","0","0","","","","$ 0.00","","0.00%","0.00%","0",""
"Jun 05, 2023","Jun 06, 2023","US Campaign Jun 15, 2022 18:15:08","12986415015","Jun 15, 2022","","403844819502","","","","","","0","0","0","","0","0.00%","0.00%","$ 0.00","$ 0.00","0.00","$ 0.00","0","0","0","","","","$ 0.00","","0.00%","0.00%","0",""
